INFO 2020-10-07 08:26:45,563 basehttp 154 "GET /list/115/skus/?page=1&page_size=5&ordering=-create_time HTTP/1.1" 200 1511
INFO 2020-10-07 08:26:54,603 basehttp 154 "GET /carts/simple/ HTTP/1.1" 200 44
INFO 2020-10-07 08:26:54,685 basehttp 154 "GET /hot/115/ HTTP/1.1" 200 562
INFO 2020-10-07 08:26:54,688 basehttp 154 "GET /list/115/skus/?page=1&page_size=5&ordering=-create_time HTTP/1.1" 200 1511
INFO 2020-10-07 08:27:17,585 basehttp 154 "GET /carts/simple/ HTTP/1.1" 200 44
INFO 2020-10-07 08:27:23,599 basehttp 154 "GET /hot/115/ HTTP/1.1" 200 562
INFO 2020-10-07 08:27:23,609 basehttp 154 "GET /carts/simple/ HTTP/1.1" 200 44
INFO 2020-10-07 08:27:23,613 basehttp 154 "GET /list/115/skus/?page=1&page_size=5&ordering=-create_time HTTP/1.1" 200 1511
INFO 2020-10-07 08:27:29,232 basehttp 154 "OPTIONS /browse_histories/ HTTP/1.1" 200 0
INFO 2020-10-07 08:27:29,250 basehttp 154 "GET /carts/simple/ HTTP/1.1" 200 44
INFO 2020-10-07 08:27:29,453 basehttp 154 "POST /browse_histories/ HTTP/1.1" 200 27
INFO 2020-10-07 08:27:35,451 basehttp 154 "POST /browse_histories/ HTTP/1.1" 200 27
INFO 2020-10-07 08:27:35,453 basehttp 154 "GET /carts/simple/ HTTP/1.1" 200 44
INFO 2020-10-07 08:29:39,143 autoreload 597 Watching for file changes with StatReloader
INFO 2020-10-07 08:29:42,595 basehttp 154 "GET /carts/simple/ HTTP/1.1" 200 44
INFO 2020-10-07 08:29:44,557 basehttp 154 "GET /carts/simple/ HTTP/1.1" 200 44
INFO 2020-10-07 08:29:44,607 basehttp 154 "GET /hot/115/ HTTP/1.1" 200 562
INFO 2020-10-07 08:29:44,619 basehttp 154 "GET /list/115/skus/?page=1&page_size=5&ordering=-create_time HTTP/1.1" 200 1511
INFO 2020-10-07 08:31:53,514 basehttp 154 "OPTIONS /meiduo_admin/authorizations/ HTTP/1.1" 200 0
INFO 2020-10-07 08:32:00,075 basehttp 154 "OPTIONS /meiduo_admin/authorizations/ HTTP/1.1" 200 0
INFO 2020-10-07 08:32:03,929 basehttp 154 "OPTIONS /meiduo_admin/authorizations/ HTTP/1.1" 200 0
INFO 2020-10-07 08:32:07,785 basehttp 154 "OPTIONS /meiduo_admin/authorizations/ HTTP/1.1" 200 0
INFO 2020-10-07 08:32:40,418 basehttp 154 "OPTIONS /meiduo_admin/authorizations/ HTTP/1.1" 200 0
INFO 2020-10-07 08:33:21,004 autoreload 217 /home/ubuntu/Desktop/DRF/meiduo_code/meiduo_mall/meiduo_mall/settings/dev.py changed, reloading.
INFO 2020-10-07 08:33:21,921 autoreload 597 Watching for file changes with StatReloader
INFO 2020-10-07 08:33:27,152 basehttp 154 "OPTIONS /meiduo_admin/authorizations/ HTTP/1.1" 200 0
INFO 2020-10-07 08:33:27,340 basehttp 154 "POST /meiduo_admin/authorizations/ HTTP/1.1" 201 209
INFO 2020-10-07 08:33:27,809 basehttp 154 "OPTIONS /meiduo_admin/statistical/total_count/ HTTP/1.1" 200 0
INFO 2020-10-07 08:33:27,897 basehttp 154 "OPTIONS /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 0
INFO 2020-10-07 08:33:27,923 basehttp 154 "OPTIONS /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 0
INFO 2020-10-07 08:33:27,923 basehttp 154 "OPTIONS /meiduo_admin/statistical/day_increment/ HTTP/1.1" 200 0
INFO 2020-10-07 08:33:27,949 basehttp 154 "OPTIONS /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 0
INFO 2020-10-07 08:33:27,951 basehttp 154 "OPTIONS /meiduo_admin/statistical/goods_day_views/ HTTP/1.1" 200 0
INFO 2020-10-07 08:33:27,986 basehttp 154 "OPTIONS /meiduo_admin/statistical/month_increment/ HTTP/1.1" 200 0
INFO 2020-10-07 08:33:27,995 basehttp 154 "OPTIONS /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 0
